barcode,name,cost,sell
9555727900726,جبس علبه 110غ chizzpa,1208,1500
80908944,علك مينتوس علبه صغير مشكل,800,1000
8690997153203,جكليت علبه damla,1833,2250
8992696526075,قهوه نسكافيه 220مل مشكل,708,1000
5907471402508,بسكت جيرارد 144غ Gerard,1111,1500
6261178013016,جكليت هديه بلم مشكل,1437,2000
6260406202857,بسكت عائلي نجمه STAR,833,1000
6260406203618,ويفر 180غ كيس FREEFLOW مشكل,833,1000
5281009243352,جرزات 70G Castania كيس,875,1000
4620004253491,جكليت روسي 250غ مشكل,1200,1500
8682376766289,بسكت نيس 30غ NESS كيس,208,250
6212495741250,جرزات فاخر سبورت كيس,750,1000
2820470012000,دجاج فريش 1200كغم,3950,4500
012542821849011204,دجاج شاهين 1400كغم,4650,5000
8697449904444,تمن محمود 4.5كغم خام,7500,8000
8683125782123,كيك sandvic,97,125
8681863043629,كيك بولسون polson,97,125
8681863049010,نستله 77 صغير,95,125
8697480197591,نوغا هديه kok مشكل,1833,2250
8683125786268,نستله فوندريلا fonderalla,97,125
6291003018435,بسكت بوي ازرق oh boy,97,125
8681863042011,نستله تمورو تخته tomorrow,97,125
6212668949780,بسكت لافي تانغو,98,125
8690481015468,نستله توين TWIN,97,125
8681863047313,نستله اتليانو 77 italiano,95,125
6211458124000,عسل ياس 350غرام,1150,1500
6281039172317,حليب فروله سعودي باكيت,208,250
5998207944379,شرائح برجر رونا rona,916,1250
4823108005113,جناح 2كغم الذهب الابيض,8000,9000
63830477,كبه حضر كبير باكيت,2500,3000
6920231230301,شسوار شعر ستيل ماكس,13000,15000
6955549333222,شسوار شعر عادي,8000,10000
6955549304284,كاويه شعر نسائي KEMEI,8000,10000
6955549319103,مكينه جوليت كهربائي KEMEI,12000,14000
6955549322615,مكينه حلاقه كمال kemei مشكل,11000,13000
8697970052188,كلنس مطبخ pur بور,1291,1500
8680400900104,فلاش هس 930مل HES,875,1000
9551980390212,كباب لحم دار السلام,1062,1500
8683210955876,لحم مثروم نصف كيلو السلام,2600,3000
19800189,كبه موصليه دجاج 8قطع,4333,4500
19800110,كبه حلب 8قطع البركه,2750,3000
19800271,همبركر دجاج 8ق البركه باكيت,2333,2500
8697422634603,زيت زير قوانوز 4لتر,9250,9500
8697422635761,شوربه زير 65غرام,291,500
8697422638342,تمن زير 4.5كغم شفاف,7500,7750
8697422639639,شعريه 2كغم زير كيس,2200,2500
8006363015363,دبس رمان كله شير 350غ,833,750
6253807841329,ايسكريم عود mrlce,208,250
792649223901,جبن ايدام هزار مربع,521,750
6215002579940,خاثر هزار 550غرام  زبادي,875,1000
140788141501652703,تمر كليجه بدون عجو,750,1000
140788141501652702,دجاج اكبلج 1100كغم,3600,4000
140788141501652700,دجاج سلطانه 1700كغم,5500,6000
6215000593191,خاثر هزار جاموس 400غرام سطل,781,1000
9501101942301,شرائح دجاج 200غرام بوادي,1250,1500
9501101940376,دجاج الريان 1200كغم,5468,6000
9501101940116,دجاج الريان 1400كغم,6437,7000
9501101940246,صدر دجاج الريان 900غرام,6666,7500
5287001349092,ايسكريم مو عود mooo,209,250
8125997456301,همبركر دجاج مصطفى كيس,958,1250
8909170000396,شاي اوراس 1كغم دبه,6375,6500
6212558011054,ماء اكوافينا 330مل 24بطل,94,125
8680417215857,تايت التونسا 2.5كغم باكيت,4500,5000
5998207908555,جبنه هاجدو بلم 150غ,437,750
8697426450896,لبنه تركيه 180غرام بلم,875,1000
5998207935612,جبنه بودا مربع 100غ,625,1000
3073781090154,جبنه ابو الولد 180غرام بلم,1777,2000
5760466738088,جبن بوك 140غ زجاجي puck,1333,1500
140788141501652698,تمن خوش هندي 18كغم,23000,24000
8908008980312,شاي مجيد 450غرام علبه,3000,3500
8698995511926,جريش نورس 700غرام,800,1000
8698995513012,حامض ليمون نورس 1لتر,812,1000
8698995518161,دهن نورس 4لتر سطل,10333,10500
6262822100021,كشمش نورس 4كغم باكيت,12000,12500
6215650913257,عصير داليا 200مل باكيت سما,97,250
8690526008226,بيتي بور دبدوب 16غ petito,428,500
9501101940710,فخذ دجاج 900غ بوادي,3500,4000
9501101941168,ناجتس دجاج 400غ بوادي باكيت,3333,3500
9501101941892,ورك دجاج 2كغم بوادي,6500,7000
140788141501652696,دجاج كوزده 1100كغم,4750,5000
1407881401652696,دجاج كوزده 1400كغم,5900,6500
140788141501652688,دجاج اكبلج 1500كغم,4950,5500
140788141501652687,دجاج اكبلج 1400كغم,4650,5000
140788141501652686,دجاج اكبلج 1200كغم,4000,4000
721688399001,عجينه سنبوسه تايم فود,1083,1500
6260161564337,لبنك زبادي 400غ كاله,875,1000
6260161527325,حليب كامل الدسم كاله بطل 900مل,1584,1750
1234567898520,كيك حلقات دونات ترند كبير,200,250
8690504135708,نوغا ميترو 25غ,212,250
1234567891231,كيك ترند حلقات صغير TREND,97,125
8691707190556,ازمو كورنفلكس 250غ ozmo,3300,3500
8690766132965,نستله البيلا 28غرام alpella,211,250
8690146150183,مارشميلو 135غرام كيس مشكل,792,1000
6281016010267,بسكت ابو ولد 60غ,218,250
8680468819073,رقائق ككو كرجيه korjia باكيت مشكل,1750,2000
8902347003015,شاي الحجي علبه 1كغم,6062,7000
8683420540336,كتشاب الطباخ كيس صغير 1000قطعه,18,50
6261356462674,ايسكريم Golden,208,250
140788141501652681,ايسكريم bomba عود,200,250
7613200027727,حليب سويسيلاك swisslac 2,9500,10000
3575410861260,حليب نكتاليا 400غ 1,7400,8000
6281007061674,حليب انفالاك 1 400غ,8250,9000
6281007060721,حليب انفالاك AR 400g,11750,12000
6281007060707,حليب انفالاك LF,11000,12500
8715845003506,حليب نوتري هولند LF,9000,9500
8715845004817,حليب نوتري هولند AR,8750,9500
8715845004824,حليب نوتري هولند comfort,9000,9500
4546895202328,خاثر جاموس 600غرام الوطنيه سطل,1000,1250
4546895202335,خاثر الوطنيه 600غرام سطل,958,1250
6262147002444,شوكلاته ايسكريم sorbon,213,250
6262780300167,ثوم افاق معلب زجاجي,1750,2000
0748322145374,ايسكريم عود spiral,200,250
8697456428001,شاي كرك 24ق علبهkarak,5666,6000
765312331142,تمن خالي من السكر والدهون 900غ,2475,3000
8697924598410,دهن التونسا 10لتر تنكه ابيض,23000,23500
8697924594016,دهن التونسا 6لتر دبه,14500,15000
8697924592371,دهن التونسا 2لتر سطل,4750,5250
140788141501652677,ايسكريم كبشينو كاسه باندى,208,250
162635146840,ايسكريم سمكه باندى,208,250
6253807842357,ايسكريم كارلين فستق carlin,300,500
6261356465514,ايسكريم باندى سبرايز عود,200,250
140788141501652676,شاي دانوك علبه 1000غرام,6250,6500
8787772779175,مكيف لميس اخضر,1000,1250
8683655811270,تايت الوزير 9كغم وردي كيس,10500,11000
6864513248526,كبه المصطفى ياكيت 2عدد,3000,3500
9640001024295,شاورما دجاج 150غ ماعون,1200,1500
8690946416939,شعريه 1.4كغم RAZ,1350,1500
9556085757168,بسكويت علبه معدني 600غرام,6166,6500
8691066568034,ويفر كوفريت 33غرام مشكل,220,250
8681451520419,جلي علبه 170غرام مشكل,1470,1750
8691066111216,كريبت 12غرام,103,125
8695867014219,عسل مكسرات peyda زجاجي صغير,3452,3750
6974849241174,جبس بانبان 60غ مشكل potato chips,875,1000
6253982858,كيك اليوم croissant مشكل,213,250
8694587110416,كاستر 300غ Kent معدني,1723,2000
8683130040607,شامبو كلير تركي 350مل CLEAR,3459,4000
4820107356857,صدر دجاج 2.5كغم كواليكو,13634,14500
6337101541113,خاثر هزار دائري جوزي وسط,834,1000
6215000593177,خاثر هزار 1500غرام سطل,2000,2250
1933461713044,خاثر هزار جاموس 1500غرام سطل,1875,2000
6337101641721,خاثر هزار 650غ سطل,834,1000
8699243692985,تايت نايسي 700غرام كيس,813,1000
9640002001844,ملمع تايرات سياره بخاخ 500مل,1667,2000
140788141501652670,دجاج ديوم 1600كغم تركي,5250,6000
140788141501652666,دجاج اربلج 1100كغم تركي,3650,4000
140788141501652665,دجاج اربلج 1000كغم تركي,3900,4250
8684556610238,خبز صاج مارينا 500غ,1167,1500
05352513,صدر دجاج تركي 2كغم Hastavuk,8666,10000
012548820000,تمن سلطان 9كغم كيس,11250,12500
6260161409232,عجينه بورك مثلث 35غ نان يوفكا,1990,2250
8685789040120,شنينه الرحمه بطل صغير,213,250
5287001349153,ايسكريم عائلي 1200مل,3334,4000
140788141501652662,تمر بدوي بدون عجو,750,1000
2893071436520,ملح بحري نركز 400غ,146,200
9504000265038,زيت هانا 700مل,1500,1750
8681407013910,تايت 10كغم ABC احمر,12500,13000
8681407000385,جريش 700غ زير,875,1000
8681407008558,فلفل حار مجفف زجاجي 150غ زير,1667,1750
8697422636881,ماجي لحم زير 750غ سطل,3000,3250
8697422632524,زيت زير 3لتر دبه,6750,7500
140788141501652658,ملبس ازرق,1500,2000
140781501652658,مكسرات عظم عادي,14500,15500
140788141501652657,حب كرع احمر,6000,7000
140788141501652653,جرزات مخلوط 2,13500,15000
140788141501652651,حلقوم زهره اليقطين,1875,3000
4820024951340,دجاج فاريا 1000 مجمد,3350,3750
8850338036194,شربت تانج مشكل باكيت,417,500
6291003081538,يونكرز 28غ yonkers,219,250
9556085302771,بسكت كريم 130غ crackers cream,864,1250
9556085501747,بسكت سكر 125غ crackers sugar,858,1000
9556085302726,بسكت ملح 125غ crackers,858,1000
8691066512532,ويفر تايم 35غ مشكل,188,250
657039149516,شنينه اكتيف جياو 500غ,417,500
8002617985659,حمص مكسيكي 900غ الديك بختياري,3300,3750
4823108000613,جناح 700غ ماعون اوكراني,2941,3500
4820180743131,جناح 2كغم كيس حلال,8667,10000
140788141501652649,راشي ابو سولاف صغير,2750,3000
6337101571868,شنينه هولير 260مل,167,250
6267287300771,لبن دوغ بالنعناع 1لتر كاله,1050,1250
8030201339625,خاثر فخار الوطنيه,1938,2250
14078811501652648,دجاج ديوم 1300كغم,4250,5000
140788141501652647,دجاج ديوم 1100كغم,3650,4000
140788141501652646,دجاج ديوم 1000كغم,3300,3750
140788141501652645,خاثر عرب سطل,2000,2500
140788141501652644,فاصوليا التونسا 25كغم كيلوات,2320,3000
8680417211149,ملح التونسا 500غ كيس,292,500
8680417216007,مربى ليفانس 310غ مشكل زجاجي LIVANS,875,1000
8680417200709,ماجي بقر التونسا مكعبات,84,200
8680417217639,جل منظف ليلوس سطل LILUS,2150,2500
8680417204790,لحم لانشون دجاج مربع 340غ التونسا,1344,1500
8680417207944,لحم لانشون دجاج مدور 850غ التونسا,2271,2750
8680417218513,لحم لانشو بقر 340غ التونسا مدور,917,1250
8680417207098,زيتون اسود التونسا بلم 170غ,917,1250
8697924594269,دهن سطل ابيض التونسا 1750مل,4532,5000
8697449901108,حامض ليمون التونسا 500مل,625,750
8680417219039,تايت التونسا 3كغم اوتماتك مشكل,4000,4500
633710163682,سائل غسيل الملابس كلاين 2.85لتر,5063,5500
8682009013131,صابون سندس باكيت رقي,750,1000
2629300,سفره سفري Shar,475,750
5285012140516,ايسكريم موو خرطوم mooo مشكل,450,500
5287001349764,ايسكريم ساندويج moments مشكل,434,500
5287001349702,ايسكريم مونتس فستق moments,875,1000
5287001349917,ايسكريم توين twin,212,250
55667743,سفره سفري san pak,567,750
140788141501652643,حلقوم شيرزاد 5كغم,2000,3000
140788141501652641,تمن الواحه 20كغم,31500,32500
6260007462476,جبنه بتاه مربع صغير,188,250
6260661009437,جبنه هراز بالقشطه مربع صغير,188,250
140788141501652640,طرشي المصلاوي الشهير 1كغم,2500,3000
6260687302161,لبنه صباح  بلم كبير,1250,1500
8697426455501,جبنه كريمه ديار ميلك 70غ fidellah,209,250
8697426455617,جبنه شيدر 75غ زاخو دائري,209,250
8697426454528,قشطه يومي 75غ,209,250
8697426454580,جبنه لبنة زاخو 75غ,209,250
8680941008185,نوغا علبه هديه معدني 400غ,3625,4000
277013112710,دبس بلاستك الطباخ 1كغم,2250,2500
6281100174493,عجينه سنبوسه فوشية,1084,1500
6262004900333,مايونيز قليل الدسم 450غ كاله,1375,1500
6262004910387,صاص مايونيز 300غ كاله,979,1250
6262004907318,صلصه كاتشب 550غ كاله,979,1250
6262004909619,مايونيز جلي دائري كاله,1958,2250
6262004907189,دبس رمان كاله 100غ كبير,1562,1750
787979161719,طحين هانا 750غ,600,750
6262285700837,معجون كامروز زجاجي كبير,2000,2500
8887290140003,مبيض قهوه maccoffee 300g,3250,3500
8698686923359,زيتون اخضر كامل 1400غ Loras,5875,6250
8698686924219,زيتون اخضر كامل 900غ Loras,4375,4750
8698686923977,زيتون شرائح اسود 900غ Loras,3167,3500
8698686920266,زيتون شرائح اسود  415غ Loras,1563,1750
8698686920297,زيتون اسود كامل 1.400غ Loras,5292,5500
8698686923793,زيتون اسود كامل 900غ Loras,4062,4500
8698686924127,زيتون اسود كامل 430غ loras,1563,1750
054881018449,شاي احمد 454غ ايرل غراي باكيت,5358,5750
054881005814,شاي احمد الهيل 454غ باكيت,5500,5750
6337101570878,خاثر كل اليوم 700غ جاموس,1062,1500
6260161408204,سكالوب صدر دجاج 100غ بمينا,663,750
14088141501652637,طرشي صغير بدون لاصق,625,1000
140788141501652637,طرشي كبير بدون لاصق,1250,2000
7908350003593,صدر دجاج 2كغم LEVO,9667,10500
8690526017785,سوت بركر 35غ milk burger مشكل,458,500
8691066202723,هاي هاي عائلي 160غ احمر,1454,1750
8697422932747,جكليت هديه معدني 500غ دائري soray,5329,5750
8697422936288,جكليت قلبين معدني هديه 320غ,5513,6000
6054683662028,كيك 3days swissroll,97,125
5287001349559,ايسكريم ماجستك علبه majestic,212,250
6251943000709,فاصوليا جوكر زجاجي 500غ,791,1000
6253811910011,حمص جوكر زجاجي 500غ,812,1250
9310412001733,ملح التون 3كغم ناعم كيس,750,1000
6253804982599,كيك تمريه المبروك,142,250
4792007004469,شاي جوكر 200غ كيس,1350,1500
6253804983626,نودلز اندومي مشكل,167,250
140788141501652635,تمن جوكر 25كغم كيس,40500,42000
9780201254983,بزاليا كيس بساتين شرانش,800,1250
1982082101389,ثوميه سدره 500غ,2583,3000
6253504113323,تايت توري ازرق سطل مشكل,14000,15000
8694302543215,زيتون ماعون الارز اسود 190غ,917,1250
8694302527550,زيتون اخضر شرائح الطازج 370غ,1072,1500
6262004909633,صلصه الباربكيو 375غ كاله,1375,1750
6260161549105,خلطه كيط بودره كيك مشكل وانيلي,2000,2500
6337101570632,لبن بالقشوه هولير 1500غ,1750,2000
140788141501652633,تمر رطب مريم,1584,2000
6260161542649,جبنة بالقشطه ثري اق مثلث,800,1000
6260161443229,برجر دجاج 400غرام بمينا باكيت,2200,2500
6260161412270,صوصج دجاج 340غ بمينا,1008,1250
6260161443250,برجر لحم 400غ بمينا باكيت,2200,2500
6260161400901,برجر لحم 200غ 4ق بمينا,1100,1500
6260161442000,برجر دجاج 200غ 4ق بمينا,1100,1500
6260161401649,ناجت الدجاج العائلي 800غ كيس,5751,6250
062909010443,تمور البدويه 450غ,875,1000
096432115658,كاستر ارض الاسدين 5كغم كيس,1400,1750
8908007656386,شاي الخان 2.5كغم كيس,14250,15000
6281100176459,عجينه سمبوسه كيس,1083,1500
6262780300976,زيتون شور زجاجي 680غ,1250,1750
626200014,جكليت كيلوات taffe 2.5kg,6400,7000
6191523802203,زيت زيتون قواطي صفوة 175مل,2500,2750
6972950819503,شفره جوليت اصلي 3قطع Wetell,750,1500
745125029580,قاتل حشرات بخاخ 400مل Nurtox,959,1500
58796004660,جلافه الفجر سيروان سيمه,150,200
140788141501652629,سفره سفري وسط شازاده,566,750
140788141501652628,سفره سفري الاحمد دبل,792,1000
140788141501652626,تمن الحصان الذهبي 25كغم,35000,36000
8683420504246,كرات الذره بالكاكاو 250غ الطباخ,1417,2000
9277013113084,ملح خشن 3كغم الطباخ,1438,2000
6337101512144,عدس 500غ ئاش,750,1000
6337101511918,شاميه 500غ ئاش,500,750
8685713553030,حمص 4كغم RAZ,13500,14000
8680713103896,جريش 4كغم RAZ,4250,5000
8680713103889,برغل وسط 4كغم RAZ,4250,5000
8680713103858,فاصوليا كبسول 4كغم RAZ,10625,11500
009546726405,سكر 5كغم RAZ كيس,6250,6500
8697430887077,معكرونه دائري 400غ الريف,1396,1750
8690946422466,معكرونه عكس 3كغم RAZ,2500,3000
8690946422459,معكرونه بورغي 3كغم raz,2500,3000
619185647636,جريش 500غ داس,575,1000
619185647438,برغل خشن 5كغم داس,4600,5250
5060608746620,تايكر 250مل ذهبي كولا,400,500
54017283,صودا 200مل dasani مشكل,334,500
8690526780924,نوغه بالفستق 28غ darelo,423,500
8690526014388,بسكت 63غ رول pizza مشكل,811,1000
8690526026701,داريلو 40غ صغير,425,500
8690526086651,اديكتو 35غ صغير,437,500
8690526198804,بسكويت ككاو 100غ لرول,666,750
8690526963006,بسكويت الشوفان 125غ رول,684,750
4823116830493,اجنحه دجاج 1كغم كواليكو,4300,5000
8036904979380,جريش النسر الذهبي 450غ,725,1000
4820024951395,دجاج فاريا 1500,5000,5500
4820024951388,دجاج فاريا 1400كغ,4650,5000
4820024951371,دجاج فاريا حلال 1300كغم مجمد,4350,4750
4820024951364,دجاج فاريا حلال 1200كغم مجمد,4000,4500
8683420536599,سحلب بالحليب الطباخ 150غ,1042,1500
4820024951357,دجاج فاريا حلال 1100كغم مجمد,3548,4000
4820024951418,دجاج فاريا حلال 1700كغم مجمد,5600,6250
4820107359537,دجاج سلطانه حلال 1300كغم مجمد,4300,5000
4820209007398,صدر دجاج سلطانه 2.5كغم مجمد,11000,12000
4820107359490,دجاج سلطانه حلال 1100كغم مجمد,3525,4000
4820107359476,دجاج سلطانه حلال 1000كغم مجمد,3000,3500
6212694012236,ككو وينر الاصلي كيس وسط,5400,6000
6294002413195,سميد هيرمان 400غ معدني,1416,1750
165300300380033,حلوى جلي باكيت كبير jola,2200,2500
5287001349030,ايسكريم سوربيتو مشكل,208,250
5285012140622,ايسكريم سوبر sandna,212,250
5285012140332,ايسكريم 80 غ eskimo,450,500
2833890004005,كبد دجاج 400غ gedik,1000,1250
8699243691322,تايت نايسي 3.5كغم اوتماتيك,3812,4250
8699243692374,تايت نايسي 9كغم اوماتيك,9500,10000
8699243691377,منظف جام 750مل ايلوكس مشكل,895,1250
4823039007033,جبنتنا بطعم الجودا 64غ اوكراني,366,500
165300300380029,تمن سلطان 20كغم,25000,26000
4546895293319,جبنه كريم بالقشطه بلم الوطنيه مشكل,416,500
6232123503128,جكليت سجى كيس,4000,4500
787979161634,فاصوليا المميز 450غ كيس,1200,1500
9829643012021,تمر مريم علبه شفاف,2000,2000
6974975770258,فطر زجاج 530غ طيبه,1833,2000
6291100760947,صابون 125غ jo,340,500
165300300380027,قهوة حلوة جكليتية 250غ,1800,2000
749921062604,تروبيكانا سلم 250غ,11500,12000
8699969228970,بيكنج باودر كولى روز 30كيس*10,45,100
8699969231789,جلي 80غ alshafi,354,500
8698995514781,لوز مقطع 40غ نورس,560,750
8697713837331,جل غسيل الصحون peros سطل,2625,3000
9780201134575,جزر وبازلاء 300غ بساتين شرانش,875,1000
6253811910530,شوفان قواطي goldfood,1375,1750
1982082100948,ثومية 260غ sedra,1833,2000
8697422635778,شوربة الدجاج بالكريمه 65غ زير,291,500
8697901923754,صابون الماس 120غ,291,333
8934673052696,حليب ديالاك 2.25كغ,8666,9250
5577307011343,حليب ميلك تايم 125مل مشكل لعيونك,187,250
4305615020846,كلنس مطبخ روله عدد 2,1000,1250
2829258004541,كبد دجاج تركي 450غ senpilic,1093,1250
7672144009480,قشطه هزار دائري صغير,208,250
6337101541212,خاثر هزار دائري جوزي,416,500
7359689716690,جبن كريمي هزار دائري,292,500
9556121002344,كيك جوليز 132غ julies choco more,1065,1500
165300300380024,لبن جاموس خيرات اربيل 1550,1350,1750
5654685285006,لبن خيرات اربيل 600غ,833,1000
6091738290591,البان الراعي 250غ,416,500
6777755556765,لبن محلي 600غ خيرات اربيل,833,1000
750123569815,شنينه خبرات اربيل 220مل,166,250
0136691865056,شنينه 220مل خيرات اربيل,203,250
8692922240804,لبن خيرات اربيل 1600غ,1750,2000
6263588701095,كيك رول Dilay,154,250
6261744700647,كيك mofid دبل,361,1000
8680417218186,تايت 5كيلو altunsa,6500,7000
165300300380023,كيس نايلون اسود كبير,225,250
349504,محذوف015510,183,250
5287001349344,ايسكريم خرطوم 85غ كون,450,500
8907316010261,عمبه زجاجي 400غ  الطازج الذهبي,1000,1250
165300300380022,تمر حلاوة 1كغ,850,1250
8904405901721,تمن كلبهار 900غ كيس,1750,2000
6251044001391,جبس دوريتوس وسط مشكل,416,500
6251044001407,جبس دوريتوس صغير مشكل,209,250
6251044001469,جبس دوريتوس كبير مشكل,833,1000
6251044000240,جبس شيتوس صغير مشكل,187,250
6251044000226,جبس شيتوس وسط مشكل,375,500
6251044000264,جبس شيتور كبير مشكل,750,1000
8547876213476,جريش 400غ الرؤى ALROAA,475,500
5960400500652,خبز صاج الوطنيه كيس,1250,1500
8683318900020,حفاضات كبار مرضى 8قطع confy adult,3333,3750
6251044001216,جبس ماكس وسط مشكل,416,500
6251044001230,جبس ماكس كبير مشكل max,834,1000
7894904959150,دجاج سيارا 2.5كغ,11000,11500
8697924591190,دهن تنك التونسه 1745غ,5166,5750
165300300380018,لبن العمدة علبة جوزي,833,1000
3800093101038,ويفر 24ق Wafer karmelina,216,250
6253503460664,تايكر زجاجي 250مل,625,1000
8410376008371,كيك دائري اسباني 800غ DORADA,3750,4250
6253503460534,تايكر الاصلي 355مل,1041,1250
8692806516797,نستله كريمه 24ق angels,2375,2500
6191513503172,جبن مثلثات المتفوق 8عدد,562,750
8681863144579,كيك محشي بالصوص 77 ROM,2292,2500
8690562116602,نوغا 24ق Efsane,2292,2500
8683125781386,نستله 24ق CHocoway stick,2291,2500
8684483912214,كيك بالكلريمه 24ق CREAMS مشكل,198,250
8697426454627,جبنة لبنة روتاش 100غ,500,750
8682048090308,كوفريت 24ق PANORAMA مشكل,2333,2500
6260905500003,جبنة لبنه بكاه,1000,1250
5780201128776,لبن الشمال 1500غ,1500,1750
32323238,لبن السلام 650غ,833,1000
6281102102449,جبنة كريمة قابلة للدهن سالم 80غ,458,750
8698463955856,ويفر بطريق 24ق PENGUIN مشكل,97,125
8699050592003,عجينة بوراك مثلث 360غ marina,1312,1500
3621482100001,كبة الصياد370غ 4عدد,1750,2000
8684483910678,بسكويت بتيبور 24ق FIERRO Siti,202,250
8690120153919,مينيكي تورتاجيك 24ق Miniki,209,250
4607014056847,بركر الصياد 10عدد بركر دجاج,1000,1250
6251598459877,كبة الصياد كبير 2عدد 600غم,2916,3500
6260687300761,جبنه صباح مثلث Cream cheeoe,398,500
6224010432147,نستله ويفر ماكسيلو 24ق MAXELLO مشكل,192,250
8681863049386,ويفر كرميل 24ق ROONI,95,125
8690504159216,البني نستله حليب 24ق albeni,218,250
8690504034438,البني كاكاو نستله 24ق,215,250
731093163869,قيمة مثروم عجل مميز زروع 700غ,5666,6000
6215370116044,جبس هندرين مشكل,187,250
8697288516532,نوغا مورنينك 24ق Morning مشكل,2292,2500
8680918091554,ستي بوب جوز الهند 24ق BOB Siti مشكل,212,250
6253807843453,كرواسون CROISSANT H اوكراني,200,250
4780111073358,نستبه جوكو بريك CHOCO BREAK,203,250
5053990161669,جبس برنجلس 165غ معدني PRINGLES,2185,2500
5053990107353,جبس برنجلس 40غ معدني pringles,959,1250
8697413807818,كوكو ريكس 24ق جوز cocorex,97,125
8692806041701,نوغا روكسي 24ق اسود,98,125
8699847075917,خبز صاج DURUM 650g+20g,1708,2000
8690120042114,جوكوفيست 24ق COKOFEST مشكل,223,250
6215370130101,جبس ابو الولد مشكل,225,250
6223000551615,كيك تايكر مصري 12ق,198,250
8683960000338,نوغا بالكرميل 24ق CAPTAIN PEANUT,2333,2500
8693029602748,كيك سويس رول توداي Roll 24,198,250
6262167101134,300غ taffee sirang,750,1000
6261149090046,golden coffee250g,800,1000
6262373500059,جكليت كاكرون 700غ kakron,1812,2000
6262484606978,جكليت كراميل 3كغ caramel,2500,4000
0162210ش18090003,جكليت تافي 2.5غ taffee,1300,2000
6260158300535,كيك brunnen tootia مشكل,1833,2500
6261149022153,شيرين عسل 60قطعة 20غ tastelt,5350,6000
7790580324940,جكليت بسك  كيس احمر 350غ,1833,2000
8697530993869,كاكاو سطل مانويلا مشكل Manuella,896,1000
8690146632917,جلي,3500,4000
8697530982368,نوتيلا 200غ زجاجي مشكل,896,1000
6291109790334,حلوى مارشميلو  138غ,979,1250
8690120106274,نستله بالوني  24ق Baloony torku,223,250
8697439304261,كوكو  جوز الهند 24ق COCI COZ,98,125
8697288519434,نوغا بسكويت 24ق COSMILK,98,125
8684232460829,كيك كود بوب صغير 24ق GOOD POP مشكل,97,125
8697426455556,خاثر جاموس اصلي,812,1000
6271002103011,حليب كامل الدسم KDD 900g,1583,1750
6194049403909,مربعات قشطة 6 قطعه 84غ fondiz,777,1000
6271002103875,حليب مشكل KDD Milk 900ml,1574,1750
6217000095033,جبنة المراعي الدمشقية 220غ بلم اصفر,1583,1750
3073781198324,جبن البقره الضاحكه 100غ مثلثات  8قطع,1083,1250
6260007462445,جبنه  كريم 95+3غ ازرق مربع,312,500
9771245601109,جبنه شيدر شاو 240غ كلاص shyaw مشكل,917,1250
5900531006005,جبنة 135غ twoj smak بلم,1375,1500
6281102100254,جبنه سالم صغير زجاجي 140غ,1459,1750
5900531001772,جبنة باتينسا طبيعي 150غ كوب,1400,1500
8697426454429,جبنه كريمه زاخو 70غ دائري,417,500
6253809912546,لاكريما بطعم الكريمه 180غ,916,1250
8697426454368,قشطه  زاخو 70غ دائري,208,250
8697426455518,لبنه ديار ميلك  70غ دائري,208,250
6281102101176,جبن مثلثات سالم 120غ 8قطع صغير,888,1000
6260687301584,جبنه بالقشطه صباح  ازرق,208,250
6260424801605,قشطة نوبر 200غ,313,500
6260007424009,قشطة طويلة الامد الورديه 250غ خامه,590,750
6267287300764,قشطه كاله اصفر ذهبي,462,500
6260161515049,قشطه كاله 55غ  دائري,225,250
6260161516763,جبنه بالقشطه كاله 100+5غ,437,750
6263541400065,قشطه سليمانيه ابيض دائري,450,500
6253809911839,قشطه لاكريما 140غ  بالكريمه دائري,458,750
6271002102380,قيمر نجود دائري,445,500
8906089155667,تمن الوردة الحمراء 24كغ,34000,35000
8906117008644,تمن صقر صحراء 24كغم كيس,34000,35000
8908015961021,تمن مهناز 20كغ,27000,28000
8906089153830,تمن نارين  25كغم كيس,28000,30000
6261686504808,كوب شاي زجاجي 6قطع KAVEH صغير,1312,1500
6261686505423,كوب شاي زجاجي 6قطع PG,1750,2000
6260443100109,خل نويد قزوين 3لتر,1187,1500
6269711002640,كوب شاي زجاجي 6قطع KAVEH,1750,2000
6261686505461,كوب زجاجي 6قطع crystal,1750,2000
6260443100079,خل نويدقزوين خل معطر 1لتر  صغير,666,1000
4600508728305,ويفر كوروفكا 20غ wafers uniconf,200,250
8680610521205,ماسحه تركي,875,1000
8936121110453,عصير فينوت مشكل vinut,656,750
6260000530653,معجون طماطه متمايز 1كغم معدني,1250,1500
6263572200061,معجون اهوان 800غ  معدني ايراني,1062,1500
6262780302369,فلفل زجاج 640غ ايراني,750,1000
8683749092820,جلي بونارت 80غ sour belts bonart,444,500
8056201379621,تايت سائل غساله اوراس 4700مل مشكل دبه,4630,5000
8699415411154,شاي محبوبه 200غ كيس,1250,1500
8683749093049,بسكت 30غ smile bonart,208,250
4607084352443,بسكت كوتي 72غ goute coffee,875,1000
014113912853,فستق عظم امريكي 115غ wanderful,2916,3250
4820154486552,بسكويت شمائل 52غ nosh,226,250
8683749030778,بيض سوبر العين 20غ joytop,437,500
654954231326,كيك كيوتي 45غ مشكل cutie cakes,229,250
5285009760505,نستلة بيك ئيم 40غ bigm caramel,215,250
8698995515443,قهوه نورس 50غ زجاجي,2583,3000
